"과속방지턱관리번호",시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,위도,경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
626,경기도,오산시,독산성로,,경기도 오산시 양산동 산 19-89,독산성 주차장 올라가는길 앞,1,1,10,360,600,1,Y,37.18040007,127.0156389,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
627,경기도,오산시,독산성로,,경기도 오산시 양산동 산 19-88,독산성 주차장 앞 삼거리 양산동 방면,1,1,10,360,600,1,Y,37.18037983,127.0153827,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
628,경기도,오산시,독산성로,,경기도 오산시 양산동 산 19-88,독산성 주차장 앞 삼거리 지곶동 방면,1,1,10,360,600,1,Y,37.18009372,127.0156163,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
629,경기도,오산시,독산성로,,경기도 오산시 양산동 산 19-88,독산성 주차장 초입에서 양산동 방면으로 길따라 400m,1,1,10,360,600,1,Y,37.18229496,127.0119962,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
630,경기도,오산시,양산로,,경기도 오산시 양산동 604-3,거성보양탕앞,1,1,10,360,600,1,Y,37.1818268,127.0071932,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
631,경기도,오산시,양산로,,경기도 오산시 양산동 505,거성보양탕앞,1,1,10,360,600,1,Y,37.18202501,127.0075451,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
632,경기도,오산시,구내길,,경기도 오산시 양산동 594-3,양산2천 구내길 교차점 지도기준 8시방면 100m,1,1,10,360,600,1,Y,37.18282938,127.0040992,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
633,경기도,오산시,구내길,,경기도 오산시 양산동 560-5,세마교 구내길 방면 100m,1,1,10,360,600,1,Y,37.18551438,127.006988,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
634,경기도,오산시,독산성로,,경기도 오산시 양산동 산 19-86,솔마루숯불갈비 지도기준 8시 방면 100m,1,1,10,360,600,1,Y,37.18437211,127.0096344,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
635,경기도,오산시,독산성로,,경기도 오산시 양산동 548-1,솔마루숯불갈비 지도기준 7시 방면 90m,1,1,10,360,600,1,Y,37.18477762,127.0092347,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
636,경기도,오산시,양산로,,경기도 오산시 양산동 505-5,솔마루숯불갈비 앞,1,1,10,360,600,1,Y,37.18508843,127.0098879,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
637,경기도,오산시,양산로,,경기도 오산시 양산동 490-115,양산로 211 앞 도로,1,1,10,360,400,2,N,37.18918569,127.0128082,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
638,경기도,오산시,양산로,,경기도 오산시 양산동 490-115,CW창우건설앞,1,1,10,360,400,2,N,37.18966322,127.0131011,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
639,경기도,오산시,양산로,,경기도 오산시 양산동 477-2,한신대학교 테니스코트 앞,1,1,10,360,600,1,Y,37.19460502,127.0168245,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
640,경기도,오산시,양산로,,경기도 오산시 양산동 470-4,한신대학교 주차장8 담장 밖,1,1,10,360,600,1,Y,37.19544497,127.0187282,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
641,경기도,오산시,양산로,,경기도 오산시 양산동 400,한신대학교 후문,1,1,10,360,600,1,Y,37.19548088,127.019511,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
642,경기도,오산시,한신대길,,경기도 오산시 양산동 379-6,현대E마트 앞,1,1,10,360,600,1,Y,37.19622584,127.0232028,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
643,경기도,오산시,한신대길,,경기도 오산시 양산동 374-1,커피더테이블앞,1,1,10,360,600,1,Y,37.19703452,127.0232847,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
644,경기도,오산시,양산로,,경기도 오산시 양산동 381,양산로355 앞,1,1,10,360,600,1,Y,37.19602291,127.0241686,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
645,경기도,오산시,양산로,,경기도 오산시 양산동 653,유일하이진 앞,1,1,10,360,600,1,Y,37.19610835,127.0249401,Y,Y,,경기도 오산시청,031-8036-7702,2021-01-09
646,경기도,오산시,양산로,,경기도 오산시 양산동 356-8,유일하이진 앞,1,1,10,360,600,1,Y,37.19621417,127.0251964,Y,Y,,경기도 오산시청,031-8036-7702,2021-01-09
647,경기도,오산시,한신대길,,경기도 오산시 양산동 306-9,양산로348번길 16 앞,1,1,10,360,400,2,N,37.19549341,127.0247851,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
648,경기도,오산시,한신대133번길,,경기도 오산시 양산동 306-9,양산로 362 앞,1,1,10,360,400,2,N,37.1956871,127.0249569,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
649,경기도,오산시,한신대133번길,,경기도 오산시 양산동 296-1,짱당구장 앞,1,1,10,360,400,2,N,37.19488072,127.0247032,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
650,경기도,오산시,한신대133번길,,경기도 오산시 양산동 296-1,한신대133번길 21 앞,1,1,10,360,600,1,Y,37.19475437,127.0256577,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
651,경기도,오산시,한신대133번길,,경기도 오산시 양산동 271-24,한신대133번길 31 앞,1,1,10,360,400,2,N,37.19445908,127.0265165,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
652,경기도,오산시,한신대133번길,,경기도 오산시 양산동 271-24,한신대133번길 33 앞,1,1,10,360,400,2,N,37.19436893,127.0267304,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
653,경기도,오산시,한신대133번길,,경기도 오산시 양산동 271-24,한신대133번길 37 앞,1,1,10,360,400,2,N,37.19422696,127.0269585,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
654,경기도,오산시,양산로398번길,,경기도 오산시 양산동 277-3,한신대133번길 53 앞,1,1,10,360,400,2,N,37.19510991,127.0273051,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
655,경기도,오산시,양산로398번길,,경기도 오산시 양산동 277-3,영화식품기계 앞,1,1,10,360,400,2,N,37.19497468,127.0276261,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
656,경기도,오산시,양산로398번길,,경기도 오산시 양산동 277-3,영화식품기계 5시방면 50m,1,1,10,360,400,2,N,37.19478762,127.0280371,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
657,경기도,오산시,양산로398번길,,경기도 오산시 양산동 271-26,신명나라 입구,1,1,10,360,600,1,Y,37.19395425,127.027575,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
658,경기도,오산시,양산로398번길,,경기도 오산시 양산동 271-26,신명나라 주차장입구,1,1,10,360,600,1,Y,37.19418623,127.0277525,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
659,경기도,오산시,양산로348번길,,경기도 오산시 양산동 309-15,한신대133번길 17-13 앞,1,1,10,360,400,2,N,37.19537147,127.0262014,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
660,경기도,오산시,양산로348번길,,경기도 오산시 양산동 359-6,양산로348번길 30 앞,1,1,10,360,400,2,N,37.19588284,127.0260777,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
661,경기도,오산시,양산로398번길,,경기도 오산시 양산동 647-1,한신대후문 버스정류장 한신대 방면 50m,1,1,10,360,600,1,Y,37.19493371,127.0293747,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
662,경기도,오산시,양산로398번길,,경기도 오산시 양산동 179-4,한신대후문 버스정류장 앞,1,1,10,360,600,1,Y,37.19469932,127.0298617,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
663,경기도,오산시,양산로398번길,,경기도 오산시 양산동 173-4,한신대후문 버스정류장 늘푸른오스카빌 방면 50m,1,1,10,360,600,1,Y,37.19430721,127.0304557,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
664,경기도,오산시,양산로398번길,,경기도 오산시 양산동 133-2,용궁각 앞,1,1,10,360,600,1,Y,37.19231512,127.0332735,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
665,경기도,오산시,세남로,,경기도 오산시 양산동 682,브런치그램 앞,1,1,10,360,600,1,Y,37.19186843,127.0355878,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
666,경기도,오산시,세남로,,경기도 오산시 양산동 682,세남로 19 앞,1,1,10,360,600,1,Y,37.19281482,127.034628,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
667,경기도,오산시,세남로,,경기도 오산시 양산동 682,이마트24 오산양산점 앞,1,1,10,360,600,1,Y,37.19354721,127.0336513,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
668,경기도,오산시,세남로,,경기도 오산시 양산동 683,봉바우주차장앞,1,1,10,360,400,2,N,37.19351782,127.0340173,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
669,경기도,오산시,세남로,,경기도 오산시 양산동 683,세남로 8-1 앞,1,1,10,360,400,2,N,37.19211848,127.0355682,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
670,경기도,오산시,세남로,,경기도 오산시 양산동 684,세남로 24-1 앞,1,1,10,360,400,2,N,37.19312347,127.0345043,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
671,경기도,오산시,세남로,,경기도 오산시 양산동 685,세남로 14-4 앞,1,1,10,360,400,2,N,37.19260744,127.0351038,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
672,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,강씨가문의족발 양산점 앞,1,1,10,360,1200,1,Y,37.19385749,127.0356478,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
673,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,느루찬 앞,1,1,10,360,1200,1,Y,37.19387825,127.0339837,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
674,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,양산도서관 주차장 앞,1,1,10,360,1500,1,Y,37.19399335,127.0332348,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
675,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,양산도서관 주차장 앞,1,1,10,360,1500,1,Y,37.19427281,127.032728,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
676,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,오산시육아종합지원센터 앞,1,1,10,360,1200,1,Y,37.19470554,127.0319088,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
677,경기도,오산시,양산로410번길,,경기도 오산시 양산동 679,파리바게트 오산양산점 앞,1,1,10,360,1200,1,Y,37.19535913,127.0306814,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
678,경기도,오산시,양산로,,경기도 오산시 양산동 680,양산초등학교 세마e편한세상 130동 사이 도로,1,1,10,360,800,1,Y,37.19722825,127.0327997,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
679,경기도,오산시,양산로,,경기도 오산시 양산동 680,오산세마공원 세마e편한세상 사랑해어린이집 사이 도로,1,1,10,360,800,1,Y,37.19620557,127.0327289,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
680,경기도,오산시,양산로,,경기도 오산시 양산동 680,오산세마공원 세마e편한세상 113동 사이 도로,1,1,10,360,800,1,Y,37.19518083,127.0319569,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
681,경기도,오산시,양산로,,경기도 오산시 양산동 678,양산로 419 앞,1,1,10,360,900,1,Y,37.19688658,127.0300287,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
682,경기도,오산시,양산로,,경기도 오산시 양산동 678,양산로 427 앞,1,1,10,360,900,1,Y,37.19735274,127.0305414,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
683,경기도,오산시,양산로,,경기도 오산시 양산동 678,양산초등학교 사거리 방면,1,1,10,360,1200,1,Y,37.19776672,127.032462,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
684,경기도,오산시,양산로,,경기도 오산시 양산동 678,세마 e편한세상 아파트 130동 사거리방면 앞,1,1,10,360,1200,1,Y,37.19783407,127.033259,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
685,경기도,오산시,양산로,,경기도 오산시 양산동 678,대림아파트 버스정류장 앞,1,1,10,360,900,1,Y,37.19784272,127.034529,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
686,경기도,오산시,양산로,,경기도 오산시 양산동 678,대림아파트 버스정류장 한일타운아파트 방면 150m,1,1,10,360,900,1,Y,37.19777695,127.0360158,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
687,경기도,오산시,현충로,,경기도 오산시 수청동 69-15,수청근린공원 현충탑 앞 도로,1,1,10,360,900,1,Y,37.16310728,127.0698341,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
688,경기도,오산시,현충로,,경기도 오산시 수청동 69-43,현충로 13-7 앞,1,1,10,360,300,2,N,37.1637969,127.0693056,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
689,경기도,오산시,내삼미로,,경기도 오산시 수청동 17-1,화성초등학교앞,1,1,10,360,1500,1,Y,37.16448926,127.0679242,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
690,경기도,오산시,내삼미로,,경기도 오산시 수청동 17-1,화성초교 버스정류장 앞,1,1,10,360,1500,1,Y,37.16390347,127.0680982,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
691,경기도,오산시,박동길,,경기도 오산시 수청동 48-6,박동길 3 앞,1,1,10,360,600,1,Y,37.16513551,127.0683752,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
692,경기도,오산시,내삼미로,,경기도 오산시 수청동 5-1,매홀중학교 앞,1,1,10,360,600,1,Y,37.16724161,127.0685797,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
693,경기도,오산시,내삼미로,,경기도 오산시 수청동 5-1,매홀중학교 앞,1,1,10,360,600,1,Y,37.16753412,127.069157,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
694,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-1,수청동 임시공영주차장 앞,1,1,10,360,400,2,N,37.16742671,127.0679184,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
695,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-1,녹담 앞,1,1,10,360,400,2,N,37.16920655,127.0674668,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
696,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-1,대원축산 앞,1,1,10,360,400,2,N,37.16942734,127.0674248,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
697,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-7,수청동 임시공영주차장 앞,1,1,10,360,600,1,Y,37.16802181,127.067218,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
698,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-7,별스시 수청점 앞,1,1,10,360,600,1,Y,37.16724202,127.0678648,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
699,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-6,별스시 수청점 지도기준 12시 도로,1,1,10,360,600,1,Y,37.16813003,127.0670464,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
700,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-6,별어린이공원 앞,1,1,10,360,600,1,Y,37.16817042,127.0673223,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
701,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-2,해밀수학학원 앞,1,1,10,360,600,1,Y,37.16928548,127.0673149,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
702,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-2,에테르헤어 앞,1,1,10,360,600,1,Y,37.16829892,127.0671451,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
703,경기도,오산시,내삼미로80번길,,경기도 오산시 수청동 641-4,또봉이통닭 수청점 앞,1,1,10,360,600,1,Y,37.16933939,127.0675936,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
704,경기도,오산시,매홀로,,경기도 오산시 수청동 554,오산대우아파트 106동 주차장 출구 앞,1,1,10,360,400,2,N,37.16323078,127.0624683,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
705,경기도,오산시,매홀로,,경기도 오산시 수청동 554,오산대우아파트 113동 주차장 출구 앞,1,1,10,360,400,2,N,37.16339074,127.0624318,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
706,경기도,오산시,매홀로77번길,,경기도 오산시 수청동 551,청수산선불사 앞,1,1,10,360,400,2,N,37.16342413,127.0588122,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
707,경기도,오산시,청학로147번길,,경기도 오산시 수청동 542,매홀초등학교앞,1,1,10,360,600,1,Y,37.16195525,127.0634833,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
708,경기도,오산시,청학로147번길,,경기도 오산시 수청동 542,공덕그린빌라 정문 앞,1,1,10,360,400,2,N,37.16338937,127.0607234,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
709,경기도,오산시,청학로147번길,,경기도 오산시 수청동 542,공덕그린빌라 정문 앞,1,1,10,360,400,2,N,37.1635989,127.0606729,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
710,경기도,오산시,청학로173번길,,경기도 오산시 수청동 542,카페거닐다 앞,1,1,10,360,400,2,N,37.16384891,127.0607265,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
711,경기도,오산시,청학로173번길,,경기도 오산시 수청동 542,청학로173번길 22-1 앞,1,1,10,360,400,2,N,37.16397014,127.0615373,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
712,경기도,오산시,청학로173번길,,경기도 오산시 수청동 542,필헤어샵 앞,1,1,10,360,400,2,N,37.1640083,127.0617822,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
713,경기도,오산시,청학로173번길,,경기도 오산시 수청동 548,오산새빛교회입구 앞,1,1,10,360,400,2,N,37.16380847,127.0605154,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
